DEPARTAMENTO,MUNICIPIO,FECHA,EVENTO,FALLECIDOS,HERIDOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,HECTAREAS,RECURSOS_EJECUTADOS,VALOR_KIT_DE_ALIMENTO,VALOR_MATERIALES_DE_CONSTRUCCION,VALORES_MATERIALES_DE_CONSTRUCCION
CUNDINAMARCA,URRAO,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,CAICEDO,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,ITAGUI,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,FOMEQUE,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,EL COLEGIO,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,CAPARRAPI,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,PUERTO GAITAN,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,0,0,0,0
CUNDINAMARCA,BELLO,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,SAN JUAN NEPOMUCENO,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,RIONEGRO,02/19/2020,COLAPSO ESTRUCTURAL,2,1,0,0,0,0,0,0,0
CUNDINAMARCA,LA PRIMAVERA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,SOCOTA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,PAEZ,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,GUAMAL,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
CUNDINAMARCA,TENJO,02/18/2020,ACCIDENTE TRANSPORTE TERRESTRE,0,15,0,0,0,0,0,0,0
CUNDINAMARCA,MEDELLIN,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUERTO LOPEZ,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
CUNDINAMARCA,GRANADA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,NILO,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,160,0,0,0,0
CUNDINAMARCA,NIMAIMA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25,0,0,0,0
CUNDINAMARCA,PUERTO LOPEZ,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,PUERTO CONCORDIA,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25,0,0,0,0
CUNDINAMARCA,HATO COROZAL,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1500,0,0,0,0
CUNDINAMARCA,EL PEÑON,02/20/2020,VENDAVAL,0,0,45,0,0,0,0,0,0
CUNDINAMARCA,VILLAVICENCIO,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,ALMEIDA,02/03/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,ALMEIDA,02/11/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,AQUITANIA,02/11/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,BELEN,02/17/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,GARAGOA,02/07/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,LABRANZAGRANDE,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,MONGUA,02/04/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,MONGUA,02/04/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,MONGUA,02/04/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,MOTAVITA,02/17/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,PAIPA,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,SAN JOSE DE PARE,02/16/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,SOGAMOSO,02/05/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,SOTAQUIRA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,TOCA,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,377241500,0,0,0
CUNDINAMARCA,SAN JUAN DE URABA,02/20/2020,SEQUIA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,RIONEGRO,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,PORE,01/16/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,PORE,02/07/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,PORE,02/09/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8,0,0,0,0
CUNDINAMARCA,PORE,02/09/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8,0,0,0,0
CUNDINAMARCA,MONTERREY,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,SAN BERNARDO,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,MONTERREY,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,81,0,0,0,0
CUNDINAMARCA,EL PEÑON,02/20/2020,VENDAVAL,0,1,50,0,0,0,0,0,0
CUNDINAMARCA,VENECIA,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,URRAO,02/21/2020,INCENDIO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,CARMEN DE APICALA,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,SIACHOQUE,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,500,0,0,0,0
CUNDINAMARCA,VILLAHERMOSA,02/21/2020,TEMPORAL,0,0,47,1,0,0,0,0,0
CUNDINAMARCA,TUNJA,02/17/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,SAN RAFAEL,02/19/2020,INCENDIO ESTRUCTURAL,0,0,1,1,0,0,0,0,0
CUNDINAMARCA,TOGUI,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,TUNJA,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,CHITA,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,CIENEGA,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,PAIPA,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,SUTATENZA,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,HATO COROZAL,02/20/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4000,0,0,0,0
CUNDINAMARCA,AQUITANIA,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,13,0,0,0,0
CUNDINAMARCA,ALMAGUER,02/21/2020,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUAYABETAL,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,NIMAIMA,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,NOCAIMA,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
CUNDINAMARCA,PARATEBUENO,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,ANDES,02/22/2020,COLAPSO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
CUNDINAMARCA,SAN CARLOS,02/22/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,NOCAIMA,02/22/2020,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
CUNDINAMARCA,LA MACARENA,02/22/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,CAIMITO,07/14/2020,TEMPORAL,0,0,40,0,0,0,0,0,0
CUNDINAMARCA,CAIMITO,09/06/20,TEMPORAL,0,0,25,0,0,0,0,0,0
CUNDINAMARCA,CAIMITO,09/30/2020,INUNDACION,0,0,1,0,0,0,0,0,0
CUNDINAMARCA,CABUYARO,02/22/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,220,0,0,0,0
CUNDINAMARCA,LA TEBAIDA,02/22/2020,INCENDIO ESTRUCTURAL,0,1,3,0,0,0,0,0,0
CUNDINAMARCA,YOPAL,02/21/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,VENADILLO,02/21/2020,TEMPORAL,0,0,3,0,0,0,0,0,0
CUNDINAMARCA,COLOSO,06/18/2020,VENDAVAL,0,0,1,0,0,0,0,0,0
CUNDINAMARCA,COROZAL,08/12/20,MOVIMIENTO EN MASA,0,0,5,0,0,0,0,0,0
CUNDINAMARCA,COROZAL,11/17/2020,INUNDACION,0,0,800,0,0,0,0,0,0
CUNDINAMARCA,UBATE,02/22/2020,ACCIDENTE MINERO,2,0,0,0,0,0,0,0,0
CUNDINAMARCA,VIOTA,02/22/2020,CRECIENTE SUBITA,1,0,0,0,0,0,0,0,0
CUNDINAMARCA,CUMARAL,02/22/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
CUNDINAMARCA,CERETE,02/22/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,ROVIRA,02/22/2020,TEMPORAL,0,0,1,1,0,0,0,0,0
CUNDINAMARCA,EL CARMEN DE BOLIVAR,02/22/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,SAN MARTIN,02/23/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,0,0,0,0
CUNDINAMARCA,OROCUE,02/23/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,252,0,0,0,0
CUNDINAMARCA,AGUAZUL,02/23/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,SAN JUAN DE RIO SECO,02/22/2020,INCENDIO DE COBERTURA VEGETAL,1,0,0,0,0,320642522,7,0,0
CUNDINAMARCA,PINILLOS,01/20/2020,SEQUIA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUERTO RICO,02/24/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
CUNDINAMARCA,DOSQUEBRADAS,02/24/2020,TEMPORAL,0,0,1,0,0,0,0,0,0
CUNDINAMARCA,LA PRIMAVERA,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,400,0,0,0,0
CUNDINAMARCA,GUACHUCAL,02/12/20,HELADA,0,0,420,0,756,0,0,0,0
CUNDINAMARCA,LA CALERA,02/25/2020,TEMPORAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,ANGOSTURA,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,GUEPSA,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
CUNDINAMARCA,COROMORO,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
CUNDINAMARCA,VIOTA,02/21/2020,TEMPORAL,0,0,18,2,0,0,0,0,0
CUNDINAMARCA,GACHANCIPA,02/25/2020,TEMPORAL,0,0,4,0,0,0,0,0,0
CUNDINAMARCA,CHINCHINA,02/25/2020,MOVIMIENTO EN MASA,3,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUERTO GAITAN,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,AGUAZUL,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,0,0,0,0
CUNDINAMARCA,NUNCHIA,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,287553651,2,58500000,0
CUNDINAMARCA,PIEDECUESTA,02/26/2020,AVENIDA TORRENCIAL,4,11,452,0,0,0,0,0,0
CUNDINAMARCA,PLANADAS,02/26/2020,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,02/26/2020,MOVIMIENTO EN MASA,0,0,4,0,0,0,0,0,0
CUNDINAMARCA,SILOS,02/26/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
CUNDINAMARCA,YOPAL,02/26/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,600,0,0,0,0
CUNDINAMARCA,GUADUAS,02/25/2020,TORMENTA ELECTRICA,0,9,0,0,0,0,0,0,0
CUNDINAMARCA,ZARAGOZA,02/25/2020,ACCIDENTE TRANSPORTE TERRESTRE,0,1,1,0,0,0,0,0,0
CUNDINAMARCA,CONCORDIA,02/25/2020,VENDAVAL,0,0,2,0,0,0,0,0,0
CUNDINAMARCA,REMEDIOS,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,9,0,0,0,0
CUNDINAMARCA,NECHI,02/25/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,PUERTO LOPEZ,02/26/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,300,0,0,0,0
CUNDINAMARCA,FUENTE DE ORO,02/26/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
CUNDINAMARCA,BOJACA,02/27/2020,ACCIDENTE TRANSPORTE AEREO,3,2,0,0,0,0,0,0,0
CUNDINAMARCA,ACEVEDO,02/05/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,ALGECIRAS,02/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
CUNDINAMARCA,ALGECIRAS,02/13/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,ALGECIRAS,02/13/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,CARMEN DEL DARIEN,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,60,0,0,0,0
CUNDINAMARCA,VISTAHERMOSA,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,14,0,0,0,0
CUNDINAMARCA,PUERTO LOPEZ,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,ORTEGA,02/26/2020,VENDAVAL,0,0,7,0,0,0,0,0,0
CUNDINAMARCA,VIOTA,02/25/2020,VENDAVAL,0,0,16,2,0,0,0,0,0
CUNDINAMARCA,SOACHA,02/27/2020,INCENDIO ESTRUCTURAL,0,0,3,3,0,0,0,0,0
CUNDINAMARCA,BELEN DE UMBRIA,02/04/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
CUNDINAMARCA,MISTRATO,02/05/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,MISTRATO,02/08/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,LA CELIA,02/11/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,ALPUJARRA,02/27/2020,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,ARIGUANI,02/26/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
CUNDINAMARCA,PAMPLONA,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,BARAYA,02/12/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,11,0,0,0,0
CUNDINAMARCA,BARAYA,02/13/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,BARAYA,02/14/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
CUNDINAMARCA,BARAYA,02/15/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,BARAYA,02/15/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,GARZON,02/07/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,GARZON,02/11/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,GARZON,02/13/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,GARZON,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,GARZON,02/19/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,GUADALUPE,02/10/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,GUADALUPE,02/15/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,NUNCHIA,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,26,0,0,0,0
CUNDINAMARCA,ISNOS,02/13/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,ISNOS,02/15/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,ISNOS,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
CUNDINAMARCA,LA PLATA,02/15/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
CUNDINAMARCA,NATAGA,02/14/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,NATAGA,02/17/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,NATAGA,02/18/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,SANTA ROSA DE OSOS,02/14/2020,HELADA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,EL CARMEN,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25,0,0,0,0
CUNDINAMARCA,NEIVA,02/12/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,NEIVA,02/11/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,URAMITA,02/28/2020,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,NEIVA,02/11/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,NEIVA,02/09/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,NEIVA,02/08/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,CHOCONTA,02/27/2020,INUNDACION,0,0,6,0,0,0,0,0,0
CUNDINAMARCA,OROCUE,02/26/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,CACOTA,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUAZUL,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,CERETE,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,95,0,0,0,0
CUNDINAMARCA,SUAITA,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
CUNDINAMARCA,AGUAZUL,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,RECETOR,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,CUMARIBO,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,IPIALES,02/29/2020,MOVIMIENTO EN MASA,1,0,0,0,0,0,0,0,0
CUNDINAMARCA,UBALA,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,5,0,0,70,0,0,0,0
CUNDINAMARCA,OROCUE,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHOACHI,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,FOMEQUE,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
CUNDINAMARCA,LA CALERA,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
CUNDINAMARCA,ABREGO,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,COELLO,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,ABREGO,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,COELLO,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,PEREIRA,03/01/20,TEMPORAL,0,0,95,0,0,0,0,0,0
CUNDINAMARCA,VISTAHERMOSA,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
CUNDINAMARCA,PUERTO RICO,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100,0,0,0,0
CUNDINAMARCA,QUETAME,03/01/20,INCENDIO DE COBERTURA VEGETAL,1,5,1,0,150,0,0,0,0
CUNDINAMARCA,URAMITA,02/28/2020,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA PRIMAVERA,03/01/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,CIENAGA,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100,0,0,0,0
CUNDINAMARCA,LA PAZ,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUEBLO BELLO,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1126,0,0,0,0
CUNDINAMARCA,SAN MARTIN,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,NOROSI,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,300,0,0,0,0
CUNDINAMARCA,SAN JUAN NEPOMUCENO,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
CUNDINAMARCA,TRINIDAD,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,27,0,0,0,0
CUNDINAMARCA,OROCUE,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,497,0,0,0,0
CUNDINAMARCA,TIBANA,02/27/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,OROCUE,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,OROCUE,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
CUNDINAMARCA,CACOTA,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
CUNDINAMARCA,AQUITANIA,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,0,0,0,0
CUNDINAMARCA,EL BAGRE,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
CUNDINAMARCA,EBEJICO,02/28/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
CUNDINAMARCA,SEGOVIA,02/29/2020,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
CUNDINAMARCA,COPACABANA,02/29/2020,INCENDIO ESTRUCTURAL,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,URAMITA,03/02/20,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,SAN JUAN DE URABA,03/02/20,SEQUIA,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUERTO LOPEZ,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
CUNDINAMARCA,UMBITA,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,2,0,0,7,0,0,0,0
CUNDINAMARCA,EL DORADO,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
CUNDINAMARCA,PEDRAZA,03/01/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
CUNDINAMARCA,PESCA,03/02/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,LA CUMBRE,03/01/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
CUNDINAMARCA,PUERTO WILCHES,03/03/20,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
CUNDINAMARCA,ENVIGADO,03/03/20,COLAPSO ESTRUCTURAL,0,0,21,0,0,0,0,0,0
